id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
1588,2012-03-19,77,77,12,NA,NA,NA,NA,NA,NA,OwnerOccupier,Losinoostrovskoe,5361326.947,80917,0.197068419,0.036122292,4169,1926,3,4378,6839,4,0,1036,1,0,11,3,no,0,1,0,no,no,no,yes,no,no,no,no,79576,39261,40315,9111,4645,4466,49063,24680,24383,22743,6799,15944,4169,2104,2065,4378,2265,2113,10264,5255,5009,14204,7376,6828,7964,4077,3887,230,52,0,0,83,2,93,0,0,0,231,0,1,125,87,18,63,2.211798167,1.596860919,19.16233103,1.596860919,0.189535928,0.765754618,0.293184776,0.035166413,0.693414929,22.01553,1.226633,6.684667,0.771295538,9.255546458,25,0.81796557,1.713113289,25,0.200011518,2.40013821,0.86109196,no,2.971639777,8.445979697,10.96605923,11.61552136,13.17656483,0.821018487,15,no,2.050320103,20,0.2534192,no,9.195323085,101,12.68184564,4,13.49616746,9.679485193,0.379122284,2.502893025,5.255310634,1.671048556,5.365903577,1.067173784,0.602419073,2.957859064,4.326807239,0.684759546,0.892116623,0.767582875,2.362378204,1.744424785,2.266196451,1.202852533,1.209465399,1.052635335,1.060209463,0.765754618,0.94510363,0.941293938,3.75858939,5.271923639,6.419316982,3.830117187,0.254497652,good,10.84,0,0,0,0,0,3,366.67,666.67,516.67,0,2,1,0,0,0,0,0,0,0,0,1,0,7.45,0.47,0,0,0,0,8,366.67,666.67,516.67,2,4,2,0,0,0,0,1,2,0,0,6,1,7.53,1.55,2,6650,4,62200,21,526.67,900,713.33,6,8,4,2,1,0,0,2,3,0,0,17,1,13.72,4.93,4,21250,6,77078,33,580.77,980.77,780.77,7,12,7,5,2,0,0,4,3,0,0,27,1,24.12,7.58,10,176809,12,612660,58,641.67,1083.33,862.5,10,16,16,12,4,0,0,9,8,0,1,37,1,31.29,7,20,366279,25,3292486,102,667.05,1125,896.02,14,29,29,21,8,1,0,11,13,1,3,60,2,12220560
1589,2012-03-20,45,30,1,NA,NA,NA,NA,NA,NA,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,4050,7,9292,11234,8,0,2620,0,0,5,2,no,0,3,3,no,no,no,yes,no,no,no,no,78507,37052,41455,19784,10339,9445,85551,43352,42199,37127,11024,26103,9347,4806,4541,9292,4919,4373,22071,11484,10587,15929,8541,7388,17469,9082,8387,737,68,204,14,237,21,180,2,10,1,738,47,88,413,94,96,13,1.371673573,0.403657687,4.843892245,0.403657687,0.240810987,0.411153502,1.643764882,0.560186015,1.084461248,18.29904,3.108965,16.75726,2.00191766,24.02301192,10,2.062679617,3.571879067,10,0.144582281,1.734987376,1.360959277,no,2.798367657,7.145251555,10.24622975,11.30583444,12.15953133,2.061397198,9,no,2.491643978,6,0.438567661,no,12.77182264,50,15.86206865,1,21.41317235,7.254827403,1.144483789,1.360649048,5.112947043,0.583784269,19.8705023,7.717521666,0.929608786,2.061850188,4.079748467,7.052074286,4.299519135,1.802119137,4.125300685,2.045203526,7.214117728,1.093510913,0.384892639,0.54883958,3.002768776,0.411153502,0.965038101,0.964683305,5.076737274,6.348578707,6.493424991,2.258370677,0.260352376,satisfactory,0,0,0,0,1,8000,5,600,1100,850,0,0,4,1,0,0,0,0,0,0,0,0,0,5.27,0,2,254242,2,253000,13,792.31,1346.15,1069.23,0,1,6,4,2,0,0,1,1,0,0,1,0,13.79,2.89,3,269807,3,260241,18,1017.65,1705.88,1361.76,1,1,7,4,3,2,0,1,1,0,0,7,0,18.8,6.36,3,269807,5,286741,20,978.95,1631.58,1305.26,1,2,7,5,3,2,0,2,4,0,0,14,0,22.03,5.51,10,502047,14,913767,54,862.75,1431.37,1147.06,3,10,16,15,7,3,0,5,6,0,1,32,0,28.57,7.52,21,944633,28,1228892,119,953.7,1578.7,1266.2,11,25,32,23,15,12,1,8,20,0,2,50,0,7300000
1590,2012-03-20,43,26,1,NA,NA,NA,NA,NA,NA,Investment,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,3107,7,6119,7277,9,0,NA,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413,104,4,0,215,7,63,0,20,0,413,4,14,316,61,18,25,0.699486358,0.393516529,4.052192634,0.33768272,0.142815132,0.21360452,1.71685498,0.285292918,0,16.02882,1.120861,11.1991,3.360706202,40.32847442,18,3.382470037,4.659982834,18,0.167162224,2.005946683,0.447205865,no,5.504011283,5.053714632,7.087025276,7.821046105,9.614253263,5.053714618,4,no,5.502959855,20,0.622133049,no,7.077573248,97,3.267924255,10,6.624857241,13.30751317,0.248904981,1.765758441,2.465434147,5.992424385,21.85395849,5.051791249,1.142841995,1.535228515,3.962568943,2.195725476,0.839463922,0.527710679,4.637357041,2.666743708,4.171319476,1.763691525,0.537885105,0.537885105,0.698153275,0.21360452,1.213280921,0.528335224,7.598594441,4.601246272,4.857074119,0.298973517,0.813480108,poor,4.36,31.54,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,8.91,29.96,1,20000,2,27000,1,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,5,0,11.36,31.83,2,29839,5,41200,6,600,1100,850,1,0,4,1,0,0,0,1,2,0,1,7,0,14.97,25.26,6,145339,6,44700,19,606.25,1062.5,834.38,3,4,8,3,1,0,0,1,3,0,1,18,0,26.2,17.78,19,377867,13,159822,56,621.57,1058.82,840.2,5,19,18,10,3,1,0,7,10,0,1,33,1,46.15,9.81,63,1199536,31,540252,178,688.69,1163.69,926.19,10,49,59,41,17,2,0,15,30,0,6,83,7,5600000
1591,2012-03-20,43,27,8,NA,NA,NA,NA,NA,NA,Investment,Chertanovo Central'noe,6879019.638,112221,0.061476659,0.282797669,7104,2546,5,8667,6009,5,0,NA,0,0,5,3,no,0,6,2,no,no,no,no,no,no,no,no,111874,46887,64987,16719,7542,9177,68254,33075,35179,27248,8428,18820,7104,3262,3842,8667,3861,4806,18927,8599,10328,22027,10067,11960,14733,6684,8049,175,47,0,0,0,5,123,0,0,0,175,0,0,60,99,16,23,1.156087172,0.63062341,7.567480919,0.63062341,0.154657105,0.269460587,2.773800271,0.525014358,1.207517193,7.173766,1.907386,2.708642,2.898120531,34.77744637,21,2.898120531,4.240857925,21,0.092338664,1.108063962,0.603373858,no,3.644742228,9.982918938,13.18435809,14.59524398,15.23653507,0.978912908,2,no,3.644742205,1,2.462615187,no,15.46312935,32,6.433180261,9,14.15301525,6.48346686,3.463698213,2.10281884,4.521048187,1.374229595,14.33762924,5.515645323,0.996060296,3.36742995,6.604405681,11.62902606,1.241729891,3.878882303,20.28207014,2.03899321,6.235165301,0.269460587,0.600530301,1.152480255,0.454954337,0.269460587,1.08990401,0.769514982,4.219604488,6.861147709,5.469525106,5.373078894,0.449518017,poor,0,0,0,0,0,0,2,400,750,575,0,1,1,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,5,420403,11,620,1050,835,1,4,3,2,1,0,0,0,2,0,0,1,0,13.92,2.19,4,93947,10,542386,23,661.9,1095.24,878.57,2,8,5,6,2,0,0,1,3,0,0,7,0,24.98,6.89,4,93947,16,781886,30,640.74,1055.56,848.15,3,11,6,8,2,0,0,1,3,0,0,8,0,34.1,14.8,8,531509,23,912286,37,617.65,1014.71,816.18,3,15,7,10,2,0,0,3,6,0,0,16,1,30.76,17.07,15,696481,42,1198269,114,665.42,1112.15,888.79,7,39,30,27,10,1,0,7,21,1,0,39,11,1000000
1592,2012-03-20,58,33,8,NA,NA,NA,NA,NA,NA,Investment,Lianozovo,5646405.14,79576,0.258663383,0.101872465,4857,2703,5,4583,7236,5,0,NA,3,0,4,3,no,0,3,3,no,no,no,yes,no,no,no,no,68630,33005,35625,10019,5071,4948,51295,28679,22616,18262,5511,12751,4857,2424,2433,4583,2341,2242,11158,5690,5468,15292,7613,7679,8865,4433,4432,301,9,71,47,71,13,84,0,4,2,300,0,52,44,108,96,8,3.745044118,2.684076843,32.02587181,2.668822651,0.142767014,0.419762229,1.481505681,0.288389206,0.132828059,20.07552,2.210195,4.835838,2.251066368,27.01279641,8,2.251066368,3.123904244,8,0.060641173,0.727694074,0.626940725,no,0.594762721,12.46483236,14.87838213,15.47933977,16.96575084,0.480013269,5,no,0.533234597,36,0.09628152,yes,16.2357107,101,19.98572385,1,21.17846689,2.474059218,2.649550913,0.890560793,2.982276215,6.038480743,11.00021162,0.870680829,0.665449333,2.408167013,5.713866298,13.06415043,1.727389164,1.128753007,7.349564737,2.427760367,5.629575688,1.369593735,0.202754233,0.791272971,0.866159204,0.419762229,0.695786495,1.657700172,5.7994833,14.23908666,9.560268302,8.898529324,0.214124235,poor,7.72,13.73,0,0,1,26000,1,500,1e3,750,0,0,1,0,0,0,0,0,0,0,0,0,0,20.11,24.62,1,140000,3,386000,5,720,1200,960,0,2,1,1,1,0,0,1,0,0,0,2,1,19.08,24.96,3,184000,3,386000,14,641.67,1083.33,862.5,2,4,4,3,1,0,0,2,0,0,0,4,1,17.35,22.43,4,184000,6,570900,18,637.5,1093.75,865.63,2,4,7,4,1,0,0,2,1,0,0,7,1,23.47,18.56,8,332500,16,791971,41,794.74,1315.79,1055.26,3,9,12,12,3,2,0,4,4,0,0,13,1,16.66,13.62,17,587011,34,1248369,98,750,1250,1e3,6,25,30,26,7,4,0,7,12,0,0,31,3,3900000
1593,2012-03-20,74,51,4,NA,NA,NA,NA,NA,NA,Investment,Severnoe Tushino,9249237.174,156377,0.374067926,0,10190,4116,5,11319,9891,5,0,1145,3,0,1,2,no,0,5,0,no,no,no,no,no,no,no,no,53786,24231,29555,22961,12039,10922,93843,47269,46574,39573,12538,27035,10190,5334,4856,11319,5929,5390,26095,13597,12498,11372,5629,5743,20140,10531,9609,318,50,7,1,16,9,235,0,0,0,318,0,2,165,93,58,22,1.285583187,1.028466558,12.3415987,1.028466558,0.647479005,0.543767151,0.37562863,0.005511116,0.780155061,18.2275,3.142976,7.823476,4.815551788,57.78662145,4,4.926975012,6.310189298,4,0.117589349,1.411072193,0.261033579,no,2.957378181,10.30312758,13.00300705,13.75099412,15.04519303,1.157500634,14,no,2.92514691,54,1.290765678,no,13.83254275,83,5.414181674,1,22.29159858,5.116023531,2.34955263,1.183450619,5.438292667,1.249617403,21.16657315,2.343506244,0.572827968,2.667224448,7.946545744,3.509664423,0.277674947,1.786956694,10.83098888,2.221280906,7.257323695,1.249895714,0.573334291,0.572827968,1.341403237,0.543767151,1.158172678,2.244860794,8.826448848,13.34483976,10.69214094,1.500874854,0.348451992,satisfactory,23.42,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,15.45,2.36,2,9881,2,124078,11,640,1100,870,1,3,4,2,1,0,0,0,0,0,0,3,0,16.77,6.93,2,9881,4,174458,20,578.95,1026.32,802.63,1,5,10,3,1,0,0,2,0,0,0,5,1,15.79,7.56,2,9881,8,226898,36,648.48,1121.21,884.85,3,8,15,7,3,0,0,3,0,0,1,10,1,18.77,9.43,11,377631,18,436498,81,667.57,1135.14,901.35,7,23,28,16,5,2,0,4,1,0,1,24,3,19.03,11.77,34,1142006,43,1344927,181,696.91,1179.01,937.96,19,48,57,37,17,3,0,12,11,0,1,56,7,2700000
1594,2012-03-20,76,45,17,NA,NA,NA,NA,NA,NA,Investment,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5278,6,5648,10529,6,0,30,2,0,4,1,no,0,4,1,no,no,no,no,no,no,no,no,221709,101426,120283,12194,6155,6039,58114,28761,29353,14911,4222,10689,5767,2919,2848,5648,2830,2818,13872,7020,6852,49415,25109,24306,10654,5374,5280,372,8,146,11,65,9,111,1,17,4,373,2,20,184,131,36,29,26.5771969,21.49749492,257.8029844,21.48358203,0.637895313,0.27764369,17.55951183,0.155886222,0.479976007,6.007678,3.92124,29.23213,1.287573202,15.45087843,28,1.372464347,1.969777109,28,0.089479856,1.07375827,0.230009564,no,19.85035284,33.35386535,35.97732084,36.76060072,38.00178552,5.144505437,14,no,7.986768252,46,0.989111067,no,38.76225817,83,28.01849584,1,45.2815397,24.11002627,22.72396517,18.56970456,23.97044054,19.48551466,44.15531529,0.209332176,0.479890171,6.250648448,6.192273487,28.66939851,13.85359284,3.029091422,30.3893427,0.825975505,3.854708586,4.071722122,0.174511199,0.908997289,0.794935164,0.27764369,5.768669968,0.161051524,30.42424701,7.049613124,1.334374734,22.28451704,1.260233673,no data,14.26,0.35,0,0,3,13900,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,1,5.95,3.54,1,6000,3,13900,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,4,1,3.58,8.39,1,6000,4,15600,3,600,1e3,800,0,1,1,1,0,0,0,0,1,0,1,4,1,11.63,10.23,1,6000,4,15600,4,525,875,700,0,2,1,1,0,0,0,0,1,0,1,4,1,20.54,6.79,1,6000,5,17700,6,566.67,916.67,741.67,0,3,1,2,0,0,0,0,2,0,1,4,1,27.96,6.64,3,51038,7,49700,15,540,900,720,0,7,4,4,0,0,0,0,2,0,2,8,1,8250000
1595,2012-03-20,147,97,5,NA,NA,NA,NA,NA,NA,Investment,Hamovniki,10071560.22,102726,0.048790576,0,6374,165,5,7538,9337,8,1,4702,5,1,23,2,yes,2,5,87,no,no,no,yes,no,no,no,no,75377,34015,41362,14868,7239,7629,61102,30166,30936,26756,8775,17981,6374,3205,3169,7538,3585,3953,16584,8083,8501,14705,7343,7362,13042,6343,6699,641,19,4,0,550,48,8,0,11,1,637,206,122,176,42,91,191,0.577495632,0.461996508,5.454377157,0.45453143,0.285133743,0.411350618,1.201700981,0.159590703,2.417617465,10.07979,3.392989,13.06511,2.944905948,35.33887138,50,4.092094154,5.319189129,50,0.07281697,0.873803642,0.53645932,no,13.08961013,3.461419579,0.928256675,0.159590705,1.019380724,3.461419604,4,no,3.98822894,16,1.382787105,no,4.092094154,50,4.409561475,13,10.15025739,5.230267281,1.284597623,5.453233167,2.624179117,4.832564726,8.4301194250000009,2.404709382,0.428612904,0.718519754,2.769904681,1.682083757,1.093385854,1.278994741,3.997495167,1.038290059,0.936965067,0.886042792,0.627891864,0.110933208,1.114521982,0.411350618,0.354397354,0.358598128,2.183396872,1.902946865,0.08755118,0.637568246,0.129028723,excellent,3.51,0,21,63093,0,0,24,1065.22,1739.13,1402.17,1,5,4,6,5,3,0,6,9,0,7,1,0,3.68,0,56,371092,6,97856,165,818.35,1357.59,1087.97,7,46,44,38,21,8,1,12,20,0,22,8,0,9.24,0,118,1099834,14,311552,397,901.61,1483.87,1192.74,25,93,94,99,58,25,3,25,46,0,28,24,1,9.69,0,180,1856666,25,941118,676,923.81,1517.46,1220.63,46,160,154,163,99,47,7,41,76,0,35,42,2,8.53,1.18,368,4098137,47,1655618,1524,934.81,1535.59,1235.2,105,350,350,364,232,105,18,86,139,1,65,91,5,8.14,3.56,749,11850416,89,3453759,2567,894.28,1472.47,1183.38,170,612,619,623,372,143,28,137,224,2,101,176,11,58200000
1596,2012-03-20,56,31,2,NA,NA,NA,NA,NA,NA,Investment,Timirjazevskoe,10508030.1,81887,0.331318706,0.020741326,4969,1807,4,5613,6217,8,0,1340,2,0,12,1,no,0,5,5,no,no,no,yes,no,no,no,no,57107,26917,30190,11205,5858,5347,52030,25541,26489,18652,5671,12981,4969,2557,2412,5613,2974,2639,13145,6764,6381,15474,7920,7554,9864,5162,4702,321,82,16,0,175,5,41,0,0,2,321,3,33,226,48,11,75,0.602818475,0.359182349,4.310188193,0.359182349,0.10015794,0.431622475,1.086117419,0.60086911,0.249767484,21.12019,1.266864,1.597644,0.393990737,4.727888844,51,0.393990737,0.646328959,51,0.132208108,1.5864973,0.566084443,no,6.80573737,6.107827155,8.507933527,9.11759693,10.59850465,0.133008782,5,no,4.111427559,30,0.242942347,no,6.881733686,121,9.727099638,5,15.77493936,2.363698173,0.569373502,0.681699399,6.289742891,1.735075287,15.28766417,4.024126385,0.145958283,0.548422704,3.012580047,2.89725609,0.39755552,3.005724596,5.5075161,2.070164868,2.87696209,2.445892631,0.863075718,0.228749139,1.326722806,0.431622475,0.895418918,0.898978439,1.75641807,5.346071579,3.68380077,2.605411877,0.152770135,poor,0,24.46,2,3248,0,0,6,683.33,1083.33,883.33,0,2,1,3,0,0,0,0,0,0,0,2,0,2.31,33.31,9,84227,2,37000,18,535.29,911.76,723.53,1,7,6,4,0,0,0,1,2,0,0,5,0,10.25,26.15,13,136325,5,81982,26,566.67,976.19,771.43,5,8,8,4,1,0,0,1,5,0,0,9,0,14.81,26.32,13,136325,6,105982,33,600,1018.52,809.26,6,9,10,7,1,0,0,2,9,1,0,11,0,18.65,24.32,18,298420,13,284392,67,620.34,1059.32,839.83,8,17,24,15,3,0,0,3,11,1,1,28,1,16.93,18.27,70,1323752,41,1176153,223,705.34,1182.04,943.69,17,61,69,55,15,6,0,14,31,1,3,78,11,1000000
1597,2012-03-20,44,27,5,NA,NA,NA,NA,NA,NA,Investment,Cheremushki,5467178.309,102618,0.055779365,0.1363303,5628,1944,4,6141,6887,5,0,262,3,0,6,4,no,0,6,10,no,no,no,yes,no,no,no,no,130396,59093,71303,12524,6442,6082,65782,33606,32176,24312,7633,16679,5628,2817,2811,6141,3243,2898,13816,7102,6714,22262,10791,11471,11007,5665,5342,316,130,0,0,28,18,140,0,0,0,316,0,0,216,52,48,111,1.703976459,1.090065483,13.41516585,1.117930488,0.088568423,0.58634361,1.746522965,0.095421551,0.849877077,6.928167,4.716661,8.195624,5.784670421,69.41604506,42,5.784670421,7.658348511,42,0.169991027,2.039892322,0.934064219,no,7.340415307,4.644061374,7.644132343,8.890002174,9.599525863,2.675087296,16,no,3.247085116,2,3.188599885,no,10.73161481,32,7.049694405,2,15.21045501,3.692051318,0.790410002,1.513517487,3.993998841,2.863742562,6.123465198,3.369521346,0.903950935,1.459777048,6.238180298,6.426711058,2.313343404,0.66559565,14.17893656,0.945849012,0.892334223,2.181094739,1.059219603,0.931862075,0.583198517,0.58634361,1.093871482,0.335183908,2.659617229,1.548256779,2.798045558,2.340385251,0.207776632,satisfactory,5.93,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,2,0,0,0,0,7.13,0.62,2,71108,0,0,14,776.92,1269.23,1023.08,1,2,4,6,1,0,0,0,2,0,0,2,0,7.12,5.38,11,297479,6,293000,52,758,1260,1009,2,8,19,19,3,1,0,1,4,0,1,9,0,9.77,9.52,19,715255,10,364800,85,734.94,1228.92,981.93,2,15,32,29,6,1,0,2,8,0,1,15,0,14.23,9.41,35,1199608,14,451800,165,747.17,1245.28,996.23,6,36,55,50,16,1,1,3,16,1,3,31,7,18.79,11,72,2474940,53,1892860,369,710.8,1193.18,951.99,17,94,122,97,35,3,1,8,28,2,8,86,11,1000000
1598,2012-03-20,43,27,1,NA,NA,NA,NA,NA,NA,Investment,Jaroslavskoe,8338438.453,94236,0.037753826,0.127811589,5991,2974,4,7287,6119,6,0,320,1,1,13,3,no,0,3,5,no,no,no,no,no,no,no,no,81980,37883,44097,14309,6811,7498,58882,29380,29502,21045,6455,14590,5991,2848,3143,7287,3481,3806,16291,7742,8549,18679,9208,9471,12396,5903,6493,206,34,2,0,66,1,103,0,0,0,207,0,11,60,125,11,26,6.542012413,4.936781854,29.81924611,2.484937176,0.39787048,0.220083954,1.939689454,0.484754927,0.142505204,20.39561,1.79162,6.445791,2.274821805,27.29786166,25,5.079170689,6.308239719,25,0.082561775,0.990741294,1.217501314,no,4.35985422,6.804149937,9.327565083,9.976303285,11.55160025,0.059742495,15,yes,0.472159628,20,0.401315571,no,9.914710763,101,17.56063568,7,12.0972863,9.221296561,1.960490603,0.964711693,6.640233668,1.77752422,7.003345282,7.332448078,0.18766313,4.729502268,6.496347425,7.875841314,0.448576091,1.579928697,11.01655416,4.531618802,1.077134989,0.220083954,0.18766313,0.386846125,1.561798898,0.633549247,1.664295549,1.487129121,5.169430094,3.876450337,5.124265355,2.28168937,0.073957411,good,0.06,17.07,1,10000,1,7208,4,575,1e3,787.5,0,1,2,1,0,0,0,0,0,0,0,4,0,9.39,27.88,2,90000,1,7208,11,790,1300,1045,1,3,2,3,2,0,0,0,0,0,0,10,0,16.96,20.71,2,90000,2,248208,21,611.76,1029.41,820.59,4,8,4,3,2,0,0,0,1,0,0,11,0,23.39,16.88,7,145693,4,507423,31,616.67,1041.67,829.17,7,11,6,4,3,0,0,3,4,0,0,16,1,35.26,11.07,12,217577,11,825899,52,585.71,1e3,792.86,10,17,14,8,3,0,0,4,7,0,2,29,1,39.74,7.85,25,554329,21,2480456,143,693.08,1169.23,931.15,13,42,42,29,15,2,0,12,17,0,3,73,5,5700000
1599,2012-03-20,59,0,5,NA,NA,NA,NA,NA,NA,Investment,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,1.137441805,0.703719756,5.173349897,0.431112491,1.650216012,0.275662874,2.745994682,1.834257641,0.565036883,1.771856,3.45884,1.220186,3.830700512,45.96840614,75,3.261267498,4.488837883,75,0.147884971,1.774619652,0.700708848,no,5.425063903,13.38672492,17.38497407,18.14108317,19.49980998,3.22362548,11,no,4.07443366,7,2.756804659,no,25.1226996,5,6.895573508,14,9.31311917,16.6756844,3.183964027,5.571479573,10.23514043,4.203379148,9.906048516,3.867316278,2.651193277,7.74876654,7.228221809,13.23360418,6.095887309,1.321067918,11.88100181,3.850133556,8.766858452,4.842782348,2.025108208,5.128496736,1.933037461,0.275662874,3.300318205,1.153421962,9.792023442,8.47823831,7.002608269,6.508168234,1.814301138,good,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37,12.07,0,0,0,0,1,500,1e3,750,0,0,1,0,0,0,0,0,1,0,0,0,0,5.76,12.53,0,0,2,41100,3,833.33,1333.33,1083.33,0,0,1,2,0,0,0,0,2,0,0,1,1,14.04,7.89,0,0,5,54937,15,753.33,1266.67,1010,0,1,7,6,1,0,0,4,6,0,0,7,1,338570
